CLASSE,INDICE,DATE_TIME,X_TELA,Y_TELA,X_MOUSE,Y_MOUSE,V1,V2,V3,V4,V5,V6,V7,NOME
1.0,5853.0,2022-04-10 14:18:06.275,1007.0,489.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5854.0,2022-04-10 14:18:06.329,997.0,484.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5855.0,2022-04-10 14:18:06.372,993.0,483.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5856.0,2022-04-10 14:18:06.429,989.0,483.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5857.0,2022-04-10 14:18:06.478,973.0,479.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5858.0,2022-04-10 14:18:06.530,964.0,479.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5859.0,2022-04-10 14:18:06.576,960.0,477.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5860.0,2022-04-10 14:18:06.623,955.0,474.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5861.0,2022-04-10 14:18:06.665,953.0,472.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5862.0,2022-04-10 14:18:06.719,953.0,476.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5863.0,2022-04-10 14:18:06.760,954.0,477.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5864.0,2022-04-10 14:18:06.803,952.0,476.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5865.0,2022-04-10 14:18:06.857,1021.0,509.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5866.0,2022-04-10 14:18:06.939,1141.0,581.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5867.0,2022-04-10 14:18:06.984,1158.0,597.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5868.0,2022-04-10 14:18:07.037,1163.0,601.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5869.0,2022-04-10 14:18:07.094,1171.0,599.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5870.0,2022-04-10 14:18:07.148,1156.0,590.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5871.0,2022-04-10 14:18:07.223,1039.0,506.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5872.0,2022-04-10 14:18:07.278,1003.0,482.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5873.0,2022-04-10 14:18:07.332,993.0,474.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5874.0,2022-04-10 14:18:07.386,1003.0,477.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5875.0,2022-04-10 14:18:07.443,1077.0,496.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5876.0,2022-04-10 14:18:07.612,1168.0,520.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5877.0,2022-04-10 14:18:07.688,1179.0,528.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5878.0,2022-04-10 14:18:07.736,1186.0,536.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5879.0,2022-04-10 14:18:07.829,1192.0,540.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5880.0,2022-04-10 14:18:07.894,1196.0,542.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5881.0,2022-04-10 14:18:07.946,1263.0,434.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5882.0,2022-04-10 14:18:07.992,1358.0,221.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5883.0,2022-04-10 14:18:08.043,1306.0,340.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5884.0,2022-04-10 14:18:08.093,1237.0,518.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5885.0,2022-04-10 14:18:08.140,1222.0,553.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5886.0,2022-04-10 14:18:08.194,1217.0,568.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5887.0,2022-04-10 14:18:08.242,1219.0,557.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5888.0,2022-04-10 14:18:08.293,1219.0,557.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5889.0,2022-04-10 14:18:08.334,1127.0,526.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5890.0,2022-04-10 14:18:08.391,1117.0,576.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5891.0,2022-04-10 14:18:08.455,1110.0,616.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5892.0,2022-04-10 14:18:08.509,1118.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5893.0,2022-04-10 14:18:08.559,1161.0,632.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5894.0,2022-04-10 14:18:08.607,1178.0,631.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5895.0,2022-04-10 14:18:08.664,1185.0,630.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5896.0,2022-04-10 14:18:08.708,1190.0,632.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5897.0,2022-04-10 14:18:08.757,1204.0,622.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5898.0,2022-04-10 14:18:08.803,1216.0,631.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5899.0,2022-04-10 14:18:08.854,1236.0,625.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5900.0,2022-04-10 14:18:08.898,1250.0,625.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5901.0,2022-04-10 14:18:08.951,1201.0,585.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5902.0,2022-04-10 14:18:08.999,1177.0,569.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5903.0,2022-04-10 14:18:09.051,1162.0,557.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5904.0,2022-04-10 14:18:09.101,1156.0,557.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5905.0,2022-04-10 14:18:09.146,1160.0,571.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5906.0,2022-04-10 14:18:09.191,1166.0,576.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5907.0,2022-04-10 14:18:09.244,1170.0,579.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5908.0,2022-04-10 14:18:09.288,1171.0,578.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5909.0,2022-04-10 14:18:09.341,1164.0,585.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5910.0,2022-04-10 14:18:09.388,1147.0,602.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5911.0,2022-04-10 14:18:09.442,1125.0,610.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5912.0,2022-04-10 14:18:09.493,1122.0,616.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5913.0,2022-04-10 14:18:09.543,1125.0,637.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5914.0,2022-04-10 14:18:09.588,1125.0,646.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5915.0,2022-04-10 14:18:09.635,1125.0,644.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5916.0,2022-04-10 14:18:09.677,1124.0,640.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5917.0,2022-04-10 14:18:09.725,1121.0,637.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5918.0,2022-04-10 14:18:09.769,1123.0,606.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5919.0,2022-04-10 14:18:09.825,1125.0,581.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5920.0,2022-04-10 14:18:09.899,1129.0,551.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5921.0,2022-04-10 14:18:09.964,1126.0,541.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5922.0,2022-04-10 14:18:10.019,1124.0,539.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5923.0,2022-04-10 14:18:10.081,1085.0,519.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5924.0,2022-04-10 14:18:10.132,1071.0,508.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5925.0,2022-04-10 14:18:10.188,1059.0,501.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5926.0,2022-04-10 14:18:10.233,1055.0,496.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5927.0,2022-04-10 14:18:10.291,1050.0,492.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5928.0,2022-04-10 14:18:10.348,1050.0,484.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5929.0,2022-04-10 14:18:10.399,1058.0,492.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5930.0,2022-04-10 14:18:10.456,1069.0,507.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5931.0,2022-04-10 14:18:10.505,1075.0,513.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5932.0,2022-04-10 14:18:10.580,1080.0,514.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5933.0,2022-04-10 14:18:10.638,1073.0,503.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5934.0,2022-04-10 14:18:10.695,1068.0,500.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5935.0,2022-04-10 14:18:10.749,1064.0,497.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5936.0,2022-04-10 14:18:10.799,1054.0,489.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5937.0,2022-04-10 14:18:10.853,1034.0,472.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5938.0,2022-04-10 14:18:10.899,1027.0,467.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5939.0,2022-04-10 14:18:10.956,1020.0,464.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5940.0,2022-04-10 14:18:11.003,1016.0,466.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5941.0,2022-04-10 14:18:11.056,1011.0,477.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5942.0,2022-04-10 14:18:11.104,1010.0,489.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5943.0,2022-04-10 14:18:11.150,1011.0,500.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5944.0,2022-04-10 14:18:11.200,1016.0,512.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5945.0,2022-04-10 14:18:11.241,1019.0,522.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5946.0,2022-04-10 14:18:11.301,1023.0,498.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5947.0,2022-04-10 14:18:11.345,1024.0,412.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5948.0,2022-04-10 14:18:11.386,1020.0,427.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5949.0,2022-04-10 14:18:11.454,1014.0,447.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5950.0,2022-04-10 14:18:11.497,1006.0,452.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5951.0,2022-04-10 14:18:11.545,1002.0,457.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5952.0,2022-04-10 14:18:11.591,999.0,457.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5953.0,2022-04-10 14:18:11.636,999.0,457.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5954.0,2022-04-10 14:18:11.685,1014.0,458.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5955.0,2022-04-10 14:18:11.745,1042.0,459.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5956.0,2022-04-10 14:18:11.796,1058.0,459.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5957.0,2022-04-10 14:18:11.842,1069.0,458.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5958.0,2022-04-10 14:18:11.888,1084.0,453.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5959.0,2022-04-10 14:18:11.941,1102.0,444.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5960.0,2022-04-10 14:18:11.983,1126.0,429.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5961.0,2022-04-10 14:18:12.037,1110.0,491.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5962.0,2022-04-10 14:18:12.084,1099.0,537.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5963.0,2022-04-10 14:18:12.130,1095.0,559.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5964.0,2022-04-10 14:18:12.174,1093.0,571.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5965.0,2022-04-10 14:18:12.224,1090.0,580.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5966.0,2022-04-10 14:18:12.277,1093.0,583.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5967.0,2022-04-10 14:18:12.324,1091.0,583.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5968.0,2022-04-10 14:18:12.368,1089.0,583.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5969.0,2022-04-10 14:18:12.419,1088.0,585.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5970.0,2022-04-10 14:18:12.463,1090.0,587.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5971.0,2022-04-10 14:18:12.524,1115.0,586.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5972.0,2022-04-10 14:18:12.616,1145.0,593.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5973.0,2022-04-10 14:18:12.681,1154.0,594.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5974.0,2022-04-10 14:18:12.733,1157.0,597.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5975.0,2022-04-10 14:18:12.781,1191.0,545.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5976.0,2022-04-10 14:18:12.836,1224.0,463.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5977.0,2022-04-10 14:18:12.883,1169.0,471.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5978.0,2022-04-10 14:18:12.933,1132.0,508.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5979.0,2022-04-10 14:18:12.988,1116.0,521.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5980.0,2022-04-10 14:18:13.036,1106.0,531.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5981.0,2022-04-10 14:18:13.091,1101.0,532.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5982.0,2022-04-10 14:18:13.138,1099.0,532.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5983.0,2022-04-10 14:18:13.206,1101.0,532.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5984.0,2022-04-10 14:18:13.274,1100.0,532.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5985.0,2022-04-10 14:18:13.339,1099.0,536.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5986.0,2022-04-10 14:18:13.396,1094.0,543.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5987.0,2022-04-10 14:18:13.453,1092.0,544.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5988.0,2022-04-10 14:18:13.503,1088.0,543.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5989.0,2022-04-10 14:18:13.551,1087.0,544.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5990.0,2022-04-10 14:18:13.598,1087.0,541.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5991.0,2022-04-10 14:18:13.647,1086.0,542.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5992.0,2022-04-10 14:18:13.701,1086.0,544.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5993.0,2022-04-10 14:18:13.749,1086.0,544.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5994.0,2022-04-10 14:18:13.794,1086.0,543.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5995.0,2022-04-10 14:18:13.846,1089.0,523.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5996.0,2022-04-10 14:18:13.890,934.0,87.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5997.0,2022-04-10 14:18:13.938,1097.0,370.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5998.0,2022-04-10 14:18:13.984,1086.0,492.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,5999.0,2022-04-10 14:18:14.042,1083.0,555.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6000.0,2022-04-10 14:18:14.091,1084.0,577.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6001.0,2022-04-10 14:18:14.137,1081.0,587.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6002.0,2022-04-10 14:18:14.191,1058.0,612.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6003.0,2022-04-10 14:18:14.242,1043.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6004.0,2022-04-10 14:18:14.294,1034.0,635.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6005.0,2022-04-10 14:18:14.338,1031.0,639.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6006.0,2022-04-10 14:18:14.383,1031.0,635.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6007.0,2022-04-10 14:18:14.437,1049.0,573.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6008.0,2022-04-10 14:18:14.486,1064.0,527.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6009.0,2022-04-10 14:18:14.537,1067.0,502.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6010.0,2022-04-10 14:18:14.581,1067.0,494.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6011.0,2022-04-10 14:18:14.634,1065.0,484.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6012.0,2022-04-10 14:18:14.674,1058.0,480.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6013.0,2022-04-10 14:18:14.721,1048.0,471.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6014.0,2022-04-10 14:18:14.764,1042.0,470.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6015.0,2022-04-10 14:18:14.818,1043.0,468.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6016.0,2022-04-10 14:18:14.862,1041.0,467.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6017.0,2022-04-10 14:18:14.918,1041.0,465.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6018.0,2022-04-10 14:18:14.970,1039.0,487.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6019.0,2022-04-10 14:18:15.021,1036.0,537.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6020.0,2022-04-10 14:18:15.068,1037.0,552.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6021.0,2022-04-10 14:18:15.122,1035.0,561.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6022.0,2022-04-10 14:18:15.166,1054.0,568.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6023.0,2022-04-10 14:18:15.231,1070.0,576.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6024.0,2022-04-10 14:18:15.303,1076.0,579.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6025.0,2022-04-10 14:18:15.358,1079.0,578.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6026.0,2022-04-10 14:18:15.415,1083.0,547.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6027.0,2022-04-10 14:18:15.463,1083.0,547.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6028.0,2022-04-10 14:18:15.520,1309.0,446.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6029.0,2022-04-10 14:18:15.581,1211.0,543.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6030.0,2022-04-10 14:18:15.650,1181.0,584.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6031.0,2022-04-10 14:18:15.696,1178.0,594.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6032.0,2022-04-10 14:18:15.758,1173.0,602.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6033.0,2022-04-10 14:18:15.806,1172.0,601.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6034.0,2022-04-10 14:18:15.869,1197.0,611.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6035.0,2022-04-10 14:18:15.945,1222.0,623.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6036.0,2022-04-10 14:18:16.012,1230.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6037.0,2022-04-10 14:18:16.064,1233.0,626.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6038.0,2022-04-10 14:18:16.113,1234.0,627.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6039.0,2022-04-10 14:18:16.161,1234.0,626.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6040.0,2022-04-10 14:18:16.207,1235.0,627.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6041.0,2022-04-10 14:18:16.261,1235.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6042.0,2022-04-10 14:18:16.307,1235.0,627.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6043.0,2022-04-10 14:18:16.360,1235.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6044.0,2022-04-10 14:18:16.420,1235.0,630.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6045.0,2022-04-10 14:18:16.470,1234.0,633.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6046.0,2022-04-10 14:18:16.526,1235.0,633.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6047.0,2022-04-10 14:18:16.576,1235.0,635.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6048.0,2022-04-10 14:18:16.628,1235.0,636.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6049.0,2022-04-10 14:18:16.673,1234.0,636.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6050.0,2022-04-10 14:18:16.724,1235.0,633.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6051.0,2022-04-10 14:18:16.774,1232.0,601.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6052.0,2022-04-10 14:18:16.824,1232.0,581.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6053.0,2022-04-10 14:18:16.878,1232.0,568.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6054.0,2022-04-10 14:18:16.926,1234.0,562.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6055.0,2022-04-10 14:18:16.987,1236.0,559.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6056.0,2022-04-10 14:18:17.030,1243.0,555.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6057.0,2022-04-10 14:18:17.088,1254.0,522.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6058.0,2022-04-10 14:18:17.134,1393.0,456.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6059.0,2022-04-10 14:18:17.179,1312.0,438.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,6060.0,2022-04-10 14:18:17.224,1294.0,468.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
